8000000000000002018031408000020180314080000TR000000INCADBENEFSYNTHETIC BENEFICIARY INSERT                                                    BENF10000000000    00097539740AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                242.58                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                243.83                                                                          D                                                                               S                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               242.58                                                      243.83                                                      BATCH   SYNTHETIC OPERATOR                      AUDMDAS-SYN  10.10.0.10     SYN00000000000000000T0000   LU0000  2017100000000001SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000000001
8000000000000012018031308003720180313080037TR000001ALCADBENEFSYNTHETIC BENEFICIARY CHANGE                                                    BENF10000000001    00074292820AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                932.14                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                932.14                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               932.14                                                      932.14                                                      OPER01  SYNTHETIC OPERATOR                      AUDMDAS-SYN  10.10.1.11     SYN00000000000000001T0001   LU0001  2017100000000002SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000001002
8000000000001412018022108521720180221085217TR000141BTBATCHCONSYNTHETIC BATCH EXECUTION                                                       PGTO90000000000014236298816887AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                295.68                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                295.68                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               295.68                                                      295.68                                                      BATCH   SYNTHETIC OPERATOR                      ADMMDAS-SYN  10.10.1.151    SYN00000000000000141T0141   LU0141  2017100000000142SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000141142
8000000000001422018022008525420180220085254TR000142ERBATCHCONSYNTHETIC RECONCILIATION ERROR                                                  PGTO90000000000014393652191404AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                111.01                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                111.01                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               111.01                                                      111.01                                                      SUPERV  SYNTHETIC OPERATOR                      CONMDAS-SYN  10.10.2.152    SYN00000000000000142T0142   LU0142  2017100000000143SIFAPSEED       EDIVERGENT BANK RETURN                                                                                                   00000000-0000-0000-0000-000000000142143
8000000000001432018021908529120180219085291TR000143COCONSBENFSYNTHETIC CONSULTATION                                                          BENF10000000143    43969363110AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                386.69                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                386.69                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               386.69                                                      386.69                                                      BATCH   SYNTHETIC OPERATOR                      ADMMDAS-SYN  10.10.3.153    SYN00000000000000143T0143   LU0143  2017100000000144SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000143144
8000000000001442018021808532820180218085328TR000144INCADBENEFSYNTHETIC BENEFICIARY INSERT                                                    BENF10000000144    74693087092AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                161.70                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                161.70                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               161.70                                                      161.70                                                      AUDIT01 SYNTHETIC OPERATOR                      ADMMDAS-SYN  10.10.4.154    SYN00000000000000144T0144   LU0144  2017100000000145SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000144145
8000000000001452018021708536520180217085365TR000145ALCADBENEFSYNTHETIC BENEFICIARY CHANGE                                                    BENF10000000145    10325460183AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                762.43                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                762.43                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               762.43                                                      762.43                                                      SUPERV  SYNTHETIC OPERATOR                      CONMDAS-SYN  10.10.5.155    SYN00000000000000145T0145   LU0145  2017100000000146SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000145146
8000000000001462018021608540220180216085402TR000146BTBATCHPGTSYNTHETIC BATCH EXECUTION                                                       PGTO90000000000014798732625472AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                77.95                                                                           P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                77.95                                                                           P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               77.95                                                       77.95                                                       OPER01  SYNTHETIC OPERATOR                      OPRMDAS-SYN  10.10.6.156    SYN00000000000000146T0146   LU0146  2017100000000147SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000146147
8000000000001472018021508543920180215085439TR000147BTBATCHCONSYNTHETIC BATCH EXECUTION                                                       PGTO90000000000014834270963603AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                157.69                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                157.69                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               157.69                                                      157.69                                                      BATCH   SYNTHETIC OPERATOR                      CONMDAS-SYN  10.10.7.157    SYN00000000000000147T0147   LU0147  2017100000000148SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000147148
8000000000001482018021408547620180214085476TR000148ERBATCHCONSYNTHETIC RECONCILIATION ERROR                                                  PGTO90000000000014949822201664AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                57.02                                                                           P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                57.02                                                                           C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               57.02                                                       57.02                                                       SUPERV  SYNTHETIC OPERATOR                      SUPMDAS-SYN  10.10.8.158    SYN00000000000000148T0148   LU0148  2017100000000149SIFAPSEED       EDIVERGENT BANK RETURN                                                                                                   00000000-0000-0000-0000-000000000148149
8000000000001492018021308551320180213085513TR000149COCONSBENFSYNTHETIC CONSULTATION                                                          BENF10000000149    87969667775AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                199.58                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                199.58                                                                          C                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               199.58                                                      199.58                                                      SUPERV  SYNTHETIC OPERATOR                      SUPMDAS-SYN  10.10.9.159    SYN00000000000000149T0149   LU0149  2017100000000150SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000149150
8000000000001502018021208555020180212085550TR000150INCADBENEFSYNTHETIC BENEFICIARY INSERT                                                    BENF10000000150    63936409366AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                294.00                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               AMT-NET                       STAT-RECONCIL                 IND-REVERSAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                294.00                                                                          P                                                                               N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               294.00                                                      294.00                                                      AUDIT01 SYNTHETIC OPERATOR                      SUPMDAS-SYN  10.10.10.160   SYN00000000000000150T0150   LU0150  2017100000000151SIFAPSEED       S                                                                                                                        00000000-0000-0000-0000-000000000150151
